order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd,log_website_session_id
1084,2012-09-29 23:57:41,30078,27532,1,1,49.99,19.49,10.31158253283031
1085,2012-09-30 04:04:38,30094,27547,1,1,49.99,19.49,10.312114323981872
1086,2012-09-30 10:03:05,30109,27560,1,1,49.99,19.49,10.312612621475779
1087,2012-09-30 13:35:51,30127,27578,1,1,49.99,19.49,10.313210250896933
1088,2012-09-30 14:30:30,30133,27584,1,1,49.99,19.49,10.313409381361234
1089,2012-09-30 20:21:57,30175,27621,1,1,49.99,19.49,10.314802185433184
1090,2012-09-30 21:17:24,30181,27627,1,1,49.99,19.49,10.315000999178496
1091,2012-09-30 22:22:49,30192,27636,1,1,49.99,19.49,10.315365388416483
1092,2012-10-01 03:12:00,30228,27671,1,1,49.99,19.49,10.316557007504228
1093,2012-10-01 07:46:25,30247,27690,1,1,49.99,19.49,10.317185345570769
1094,2012-10-01 14:02:57,30340,27773,1,1,49.99,19.49,10.32025521214842
1095,2012-10-01 15:21:23,30362,27792,1,1,49.99,19.49,10.32098004085701
1096,2012-10-01 15:32:26,30363,27793,1,1,49.99,19.49,10.321012975136659
1097,2012-10-01 16:01:31,30369,27799,1,1,49.99,19.49,10.321210558039795
1098,2012-10-01 16:26:38,30377,27807,1,1,49.99,19.49,10.321473941197965
1099,2012-10-01 16:58:47,30390,27819,1,1,49.99,19.49,10.321901790930502
1100,2012-10-01 19:01:33,30419,19760,1,1,49.99,19.49,10.322855565813283
1101,2012-10-01 23:58:15,30466,24069,1,1,49.99,19.49,10.324399409633317
1102,2012-10-02 00:23:31,30468,27890,1,1,49.99,19.49,10.324465052274801
1103,2012-10-02 10:51:25,30532,27949,1,1,49.99,19.49,10.326563344903953
1104,2012-10-02 10:54:07,30533,27950,1,1,49.99,19.49,10.326596095816887
1105,2012-10-02 10:56:39,30535,27952,1,1,49.99,19.49,10.326661594425065
1106,2012-10-02 11:15:34,30536,27953,1,1,49.99,19.49,10.32669434212045
1107,2012-10-02 12:06:14,30550,27967,1,1,49.99,19.49,10.327152697288243
1108,2012-10-02 13:06:45,30565,27981,1,1,49.99,19.49,10.327643559087782
1109,2012-10-02 15:03:07,30594,28006,1,1,49.99,19.49,10.328591875896642
1110,2012-10-02 15:14:07,30598,28010,1,1,49.99,19.49,10.328722607667915
1111,2012-10-02 15:28:45,30604,28014,1,1,49.99,19.49,10.32891867328517
1112,2012-10-02 15:33:50,30608,28018,1,1,49.99,19.49,10.329049362343415
1113,2012-10-02 16:47:48,30625,28034,1,1,49.99,19.49,10.329604600375154
1114,2012-10-02 17:09:38,30633,28041,1,1,49.99,19.49,10.3298657822245
1115,2012-10-02 19:28:20,30659,28067,1,1,49.99,19.49,10.330714152425806
1116,2012-10-02 20:38:57,30673,28081,1,1,49.99,19.49,10.331170669210724
1117,2012-10-02 22:41:35,30690,28097,1,1,49.99,19.49,10.33172473098649
1118,2012-10-03 04:21:45,30721,28125,1,1,49.99,19.49,10.33273428930909
1119,2012-10-03 07:33:21,30737,28141,1,1,49.99,19.49,10.333254953167257
1120,2012-10-03 12:19:10,30793,28184,1,1,49.99,19.49,10.335075144789863
1121,2012-10-03 12:38:33,30799,28187,1,1,49.99,19.49,10.335269968961667
1122,2012-10-03 13:32:14,30814,11768,1,1,49.99,19.49,10.335756863396343
1123,2012-10-03 14:15:52,30833,28215,1,1,49.99,19.49,10.336373256220284
1124,2012-10-03 15:26:11,30863,11889,1,1,49.99,19.49,10.33734573514551
1125,2012-10-03 15:28:16,30861,15763,1,1,49.99,19.49,10.33728093263115
1126,2012-10-03 15:53:49,30868,28246,1,1,49.99,19.49,10.337507723061567
1127,2012-10-03 16:37:26,30886,13111,1,1,49.99,19.49,10.338090662387614
1128,2012-10-03 18:04:32,30920,28293,1,1,49.99,19.49,10.339190843704902
1129,2012-10-03 23:25:32,30978,23241,1,1,49.99,19.49,10.341064834560278
1130,2012-10-04 11:34:53,31098,25315,1,1,49.99,19.49,10.344930943309528
1131,2012-10-04 13:30:33,31135,28485,1,1,49.99,19.49,10.346119984985732
1132,2012-10-04 16:28:29,31175,28519,1,1,49.99,19.49,10.347403847018546
1133,2012-10-04 17:20:15,31187,28528,1,1,49.99,19.49,10.34778868442949
1134,2012-10-04 20:06:03,31232,28566,1,1,49.99,19.49,10.349230507142863
1135,2012-10-05 06:17:25,31301,22237,1,1,49.99,19.49,10.351437272250447
1136,2012-10-05 06:41:31,31305,28632,1,1,49.99,19.49,10.351565051448167
1137,2012-10-05 11:59:32,31363,28685,1,1,49.99,19.49,10.353416017350813
1138,2012-10-05 12:17:05,31364,28686,1,1,49.99,19.49,10.353447900530844
1139,2012-10-05 14:23:08,31402,28721,1,1,49.99,19.49,10.35465870873383
1140,2012-10-05 14:59:19,31418,15924,1,1,49.99,19.49,10.355168084441255
1141,2012-10-05 15:36:38,31430,26295,1,1,49.99,19.49,10.355549946021075
1142,2012-10-05 16:14:16,31437,28746,1,1,49.99,19.49,10.355772631288183
1143,2012-10-05 16:57:32,31448,28757,1,1,49.99,19.49,10.356122465120682
1144,2012-10-05 17:32:56,31456,28763,1,1,49.99,19.49,10.356376812879024
1145,2012-10-06 03:35:11,31528,28829,1,1,49.99,19.49,10.358663036209952
1146,2012-10-06 13:28:55,31583,28882,1,1,49.99,19.49,10.360405942233209
1147,2012-10-06 14:57:03,31593,28892,1,1,49.99,19.49,10.360722508129042
1148,2012-10-06 18:22:10,31609,28905,1,1,49.99,19.49,10.361228805209663
1149,2012-10-06 18:40:53,31611,28907,1,1,49.99,19.49,10.361292074324865
1150,2012-10-06 20:39:29,31616,28911,1,1,49.99,19.49,10.361450229602047
1151,2012-10-06 22:37:05,31627,28919,1,1,49.99,19.49,10.361798083190818
1152,2012-10-07 06:03:48,31652,20457,1,1,49.99,19.49,10.362588209810202
1153,2012-10-07 08:37:52,31659,22162,1,1,49.99,19.49,10.362809333435003
1154,2012-10-07 12:32:43,31671,28956,1,1,49.99,19.49,10.363188288785967
1155,2012-10-08 03:39:21,31757,29031,1,1,49.99,19.49,10.365899941086042
1156,2012-10-08 06:01:49,31773,29045,1,1,49.99,19.49,10.366403624279968
1157,2012-10-08 06:34:48,31777,29049,1,1,49.99,19.49,10.366529505448312
1158,2012-10-08 10:03:34,31807,29077,1,1,49.99,19.49,10.3674731094563
1159,2012-10-08 10:15:59,31810,29080,1,1,49.99,19.49,10.367567420904209
1160,2012-10-08 14:23:00,31883,29146,1,1,49.99,19.49,10.369859595547814
1161,2012-10-08 14:42:23,31889,29150,1,1,49.99,19.49,10.370047760004104
1162,2012-10-08 14:45:07,31890,29151,1,1,49.99,19.49,10.37007911730487
1163,2012-10-08 14:55:14,31891,29152,1,1,49.99,19.49,10.370110473622386
1164,2012-10-08 15:34:20,31909,13303,1,1,49.99,19.49,10.370674719272289
1165,2012-10-08 16:04:34,31919,29175,1,1,49.99,19.49,10.370988051563746
1166,2012-10-08 16:11:59,31922,29178,1,1,49.99,19.49,10.371082032109841
1167,2012-10-08 20:33:07,31992,29240,1,1,49.99,19.49,10.373272407852593
1168,2012-10-09 03:06:07,32034,29276,1,1,49.99,19.49,10.374584334073122
1169,2012-10-09 12:53:31,32135,29361,1,1,49.99,19.49,10.377732176039117
1170,2012-10-09 13:33:30,32146,29370,1,1,49.99,19.49,10.378074412714673
1171,2012-10-09 13:51:02,32150,19738,1,1,49.99,19.49,10.378198833381107
1172,2012-10-09 14:06:39,32163,29385,1,1,49.99,19.49,10.37860309366804
1173,2012-10-09 14:52:07,32180,23586,1,1,49.99,19.49,10.37913149526554
1174,2012-10-09 16:17:03,32208,29421,1,1,49.99,19.49,10.380001195584374
1175,2012-10-09 20:30:23,32278,28721,1,1,49.99,19.49,10.382172142969702
1176,2012-10-10 01:31:12,32316,19709,1,1,49.99,19.49,10.383348686544645
1177,2012-10-10 04:17:35,32332,29528,1,1,49.99,19.49,10.383843659485919
1178,2012-10-10 10:01:01,32381,18843,1,1,49.99,19.49,10.385357991846698
1179,2012-10-10 11:02:51,32400,27224,1,1,49.99,19.49,10.385944565501662
1180,2012-10-10 11:10:50,32404,29592,1,1,49.99,19.49,10.386068010861816
1181,2012-10-10 12:00:00,32422,21925,1,1,49.99,19.49,10.386623326480455
1182,2012-10-10 12:29:24,32440,29624,1,1,49.99,19.49,10.3871783338948
1183,2012-10-10 14:47:11,32473,17389,1,1,49.99,19.49,10.38819504814706
1184,2012-10-10 15:53:02,32500,29675,1,1,49.99,19.49,10.389026137075234
1185,2012-10-10 17:47:54,32539,29705,1,1,49.99,19.49,10.390225380773028
1186,2012-10-10 21:53:09,32586,29743,1,1,49.99,19.49,10.391668714817564
1187,2012-10-11 00:15:14,32607,29761,1,1,49.99,19.49,10.392312936022451
1188,2012-10-11 00:49:42,32610,29764,1,1,49.99,19.49,10.39240493375324
1189,2012-10-11 01:08:11,32612,29766,1,1,49.99,19.49,10.39246626087211
1190,2012-10-11 05:33:36,32631,24572,1,1,49.99,19.49,10.393048680997394
1191,2012-10-11 06:45:02,32641,29790,1,1,49.99,19.49,10.393355081710641
1192,2012-10-11 07:51:58,32650,17927,1,1,49.99,19.49,10.393630762106916
1193,2012-10-11 11:57:53,32717,29856,1,1,49.99,19.49,10.395680664154117
1194,2012-10-11 12:38:41,32738,29874,1,1,49.99,19.49,10.3963223067812
1195,2012-10-11 13:05:17,32742,29877,1,1,49.99,19.49,10.396444477759635
1196,2012-10-11 13:33:01,32754,29888,1,1,49.99,19.49,10.396810901165976
1197,2012-10-11 13:59:04,32758,29892,1,1,49.99,19.49,10.396933012470582
1198,2012-10-11 14:25:52,32763,28307,1,1,49.99,19.49,10.397085630635493
1199,2012-10-11 15:14:09,32771,29903,1,1,49.99,19.49,10.397329771261706
1200,2012-10-11 18:57:49,32836,29962,1,1,49.99,19.49,10.399311207383771
1201,2012-10-11 20:22:00,32851,25271,1,1,49.99,19.49,10.399767904860083
1202,2012-10-11 22:03:28,32868,29989,1,1,49.99,19.49,10.400285243317475
1203,2012-10-11 23:50:44,32885,30003,1,1,49.99,19.49,10.400802314274172
1204,2012-10-12 01:18:41,32892,17720,1,1,49.99,19.49,10.401015148158129
1205,2012-10-12 02:31:04,32899,30015,1,1,49.99,19.49,10.401227936753463
1206,2012-10-12 07:22:45,32915,30026,1,1,49.99,19.49,10.401714140725604
1207,2012-10-12 08:15:09,32924,30033,1,1,49.99,19.49,10.401987526611482
1208,2012-10-12 11:12:19,32971,17876,1,1,49.99,19.49,10.403413995433118
1209,2012-10-12 11:22:39,32974,30077,1,1,49.99,19.49,10.403504977585515
1210,2012-10-12 12:29:27,33000,30102,1,1,49.99,19.49,10.404293143019792
1211,2012-10-12 13:32:30,33020,30119,1,1,49.99,19.49,10.4048990016915
1212,2012-10-12 15:55:33,33067,30162,1,1,49.99,19.49,10.406321326372566
1213,2012-10-12 16:32:10,33078,30172,1,1,49.99,19.49,10.40665391893463
1214,2012-10-12 17:40:16,33096,30189,1,1,49.99,19.49,10.407197922816518
1215,2012-10-12 17:56:40,33102,30193,1,1,49.99,19.49,10.407379191699189
1216,2012-10-12 18:43:02,33108,25319,1,1,49.99,19.49,10.407560427729408
1217,2012-10-12 18:44:37,33106,30197,1,1,49.99,19.49,10.407500019368872
1218,2012-10-12 19:21:47,33118,30207,1,1,49.99,19.49,10.407862414806656
1219,2012-10-12 22:02:35,33133,30222,1,1,49.99,19.49,10.408315224498482
1220,2012-10-13 09:26:34,33175,24475,1,1,49.99,19.49,10.409582001926218
1221,2012-10-13 11:41:54,33187,30268,1,1,49.99,19.49,10.409943643784176
1222,2012-10-13 12:17:14,33189,30270,1,1,49.99,19.49,10.41000390471402
1223,2012-10-13 12:52:43,33190,30271,1,1,49.99,19.49,10.41003403381723
1224,2012-10-13 17:57:23,33224,30300,1,1,49.99,19.49,10.411057883581446
1225,2012-10-14 12:46:29,33324,30388,1,1,49.99,19.49,10.41406314504691
1226,2012-10-14 13:24:18,33330,30394,1,1,49.99,19.49,10.414243173852004
1227,2012-10-14 16:26:48,33358,30421,1,1,49.99,19.49,10.415082880004208
1228,2012-10-14 20:59:12,33394,30451,1,1,49.99,19.49,10.416161467159736
1229,2012-10-14 21:57:57,33405,30461,1,1,49.99,19.49,10.416490803549893
1230,2012-10-14 23:15:09,33414,30468,1,1,49.99,19.49,10.41676017994517
1231,2012-10-15 02:50:15,33443,30495,1,1,49.99,19.49,10.417627677269948
1232,2012-10-15 05:36:52,33460,30508,1,1,49.99,19.49,10.418135860525785
1233,2012-10-15 09:19:14,33495,30540,1,1,49.99,19.49,10.41918130769898
1234,2012-10-15 09:20:53,33494,30539,1,1,49.99,19.49,10.419151452942367
1235,2012-10-15 12:01:12,33545,30587,1,1,49.99,19.49,10.4206729102547
1236,2012-10-15 12:13:43,33548,30590,1,1,49.99,19.49,10.420762335696297
1237,2012-10-15 12:40:44,33560,30601,1,1,49.99,19.49,10.42111995751504
1238,2012-10-15 14:29:38,33591,30630,1,1,49.99,19.49,10.42204322236403
1239,2012-10-15 14:51:37,33599,30081,1,1,49.99,19.49,10.422281345951296
1240,2012-10-15 14:59:35,33603,29031,1,1,49.99,19.49,10.422400386484737
1241,2012-10-15 15:37:37,33618,30652,1,1,49.99,19.49,10.422846662320358
1242,2012-10-15 16:07:58,33633,30665,1,1,49.99,19.49,10.423292739082695
1243,2012-10-15 21:28:55,33722,27706,1,1,49.99,19.49,10.425935376129907
1244,2012-10-16 00:24:56,33750,30768,1,1,49.99,19.49,10.426765325491356
1245,2012-10-16 01:49:01,33762,30779,1,1,49.99,19.49,10.427120807321092
1246,2012-10-16 02:25:03,33767,30783,1,1,49.99,19.49,10.427268887462334
1247,2012-10-16 05:50:04,33787,29602,1,1,49.99,19.49,10.427860988847387
1248,2012-10-16 08:39:58,33802,30816,1,1,49.99,19.49,10.428304834928856
1249,2012-10-16 10:10:18,33820,30832,1,1,49.99,19.49,10.428837190318218
1250,2012-10-16 10:57:32,33828,30837,1,1,49.99,19.49,10.429073701775343
1251,2012-10-16 11:36:44,33842,30850,1,1,49.99,19.49,10.42948746227303
1252,2012-10-16 11:51:28,33851,30858,1,1,49.99,19.49,10.429753360789997
1253,2012-10-16 12:02:57,33860,30865,1,1,49.99,19.49,10.430019188623737
1254,2012-10-16 12:52:33,33884,30887,1,1,49.99,19.49,10.430727717570214
1255,2012-10-16 14:01:30,33903,30904,1,1,49.99,19.49,10.431288280508081
1256,2012-10-16 16:52:18,33959,30954,1,1,49.99,19.49,10.432938640425284
1257,2012-10-16 17:00:23,33962,30957,1,1,49.99,19.49,10.43302697574622
1258,2012-10-16 21:58:24,34031,31019,1,1,49.99,19.49,10.435056537440019
1259,2012-10-16 23:55:35,34042,20780,1,1,49.99,19.49,10.43537971041382
1260,2012-10-17 02:27:38,34059,31043,1,1,49.99,19.49,10.43587895421668
1261,2012-10-17 04:36:35,34071,31054,1,1,49.99,19.49,10.43623121160305
1262,2012-10-17 07:21:32,34086,31067,1,1,49.99,19.49,10.436671358912786
1263,2012-10-17 09:33:08,34110,31091,1,1,49.99,19.49,10.43737519189882
1264,2012-10-17 10:01:28,34120,31101,1,1,49.99,19.49,10.4376683094997
1265,2012-10-17 12:45:07,34167,31144,1,1,49.99,19.49,10.439044812521303
1266,2012-10-17 13:26:07,34183,31158,1,1,49.99,19.49,10.439512977323862
1267,2012-10-17 13:56:47,34193,31168,1,1,49.99,19.49,10.439805469063055
1268,2012-10-17 16:11:14,34249,27738,1,1,49.99,19.49,10.441441843690372
1269,2012-10-17 17:06:13,34271,31234,1,1,49.99,19.49,10.442083973247476
1270,2012-10-17 19:00:38,34302,31260,1,1,49.99,19.49,10.44298809288617
1271,2012-10-17 19:42:47,34317,31274,1,1,49.99,19.49,10.443425276845566
1272,2012-10-17 19:55:22,34322,31279,1,1,49.99,19.49,10.443570962369053
1273,2012-10-17 20:00:29,34324,31281,1,1,49.99,19.49,10.443629230636171
1274,2012-10-17 21:02:36,34341,31294,1,1,49.99,19.49,10.444124373873748
1275,2012-10-17 21:37:49,34348,31300,1,1,49.99,19.49,10.444328185145217
1276,2012-10-18 02:30:59,34404,31349,1,1,49.99,19.49,10.44595718163658
1277,2012-10-18 06:35:42,34425,23939,1,1,49.99,19.49,10.446567371831451
1278,2012-10-18 07:18:39,34431,31373,1,1,49.99,19.49,10.446741643521456
1279,2012-10-18 07:42:51,34439,31380,1,1,49.99,19.49,10.446973958541667
1280,2012-10-18 09:16:57,34464,31404,1,1,49.99,19.49,10.447699595319753
1281,2012-10-18 09:20:27,34463,31403,1,1,49.99,19.49,10.447670579956116
1282,2012-10-18 10:11:07,34479,18339,1,1,49.99,19.49,10.44813472477763
1283,2012-10-18 10:25:27,34483,31421,1,1,49.99,19.49,10.448250727329816
1284,2012-10-18 11:06:15,34500,31438,1,1,49.99,19.49,10.448743588106625
1285,2012-10-18 12:11:40,34521,31459,1,1,49.99,19.49,10.449352080946635
1286,2012-10-18 13:31:57,34566,31502,1,1,49.99,19.49,10.450654748704556
1287,2012-10-18 13:39:56,34567,31503,1,1,49.99,19.49,10.450683677611769
1288,2012-10-18 13:44:55,34574,14289,1,1,49.99,19.49,10.45088615653296
1289,2012-10-18 15:01:34,34605,31539,1,1,49.99,19.49,10.451782356416594
1290,2012-10-18 17:28:27,34663,31595,1,1,49.99,19.49,10.453456963419745
1291,2012-10-18 20:39:40,34707,31636,1,1,49.99,19.49,10.45472548691338
1292,2012-10-18 20:39:49,34710,31639,1,1,49.99,19.49,10.454811918581997
1293,2012-10-18 21:09:25,34715,31644,1,1,49.99,19.49,10.454955954764136
1294,2012-10-18 21:28:49,34718,31647,1,1,49.99,19.49,10.455042366516187
1295,2012-10-18 21:46:48,34724,31653,1,1,49.99,19.49,10.455215167622544
1296,2012-10-18 23:45:08,34751,31680,1,1,49.99,19.49,10.455992403293607
1297,2012-10-18 23:54:20,34754,31683,1,1,49.99,19.49,10.456078725534587
1298,2012-10-19 08:45:58,34817,31740,1,1,49.99,19.49,10.457889773418664
1299,2012-10-19 08:55:34,34819,31742,1,1,49.99,19.49,10.45794721332218
1300,2012-10-19 10:41:45,34848,31769,1,1,49.99,19.49,10.458779721372386
1301,2012-10-19 11:37:54,34868,31785,1,1,49.99,19.49,10.459353461311817
1302,2012-10-19 12:05:02,34876,31793,1,1,49.99,19.49,10.459582865149603
1303,2012-10-19 12:45:11,34889,31805,1,1,49.99,19.49,10.45995553418082
1304,2012-10-19 13:33:16,34906,31821,1,1,49.99,19.49,10.460442661144333
1305,2012-10-19 14:27:32,34928,31842,1,1,49.99,19.49,10.461072708705126
1306,2012-10-19 14:39:24,34932,31846,1,1,49.99,19.49,10.46118722017071
1307,2012-10-19 14:53:27,34937,31850,1,1,49.99,19.49,10.461330341065175
1308,2012-10-19 15:15:17,34944,23084,1,1,49.99,19.49,10.461530675911229
1309,2012-10-19 15:59:13,34961,31872,1,1,49.99,19.49,10.46201703637113
1310,2012-10-19 16:31:25,34976,31886,1,1,49.99,19.49,10.462445981601402
1311,2012-10-19 17:07:36,34998,31907,1,1,49.99,19.49,10.463074768634808
1312,2012-10-19 17:11:53,35000,31908,1,1,49.99,19.49,10.463131911491967
1313,2012-10-19 18:27:08,35015,31922,1,1,49.99,19.49,10.463560378870731
1314,2012-10-20 09:21:26,35106,32009,1,1,49.99,19.49,10.46615581976983
1315,2012-10-20 10:02:53,35112,32014,1,1,49.99,19.49,10.466326711254153
1316,2012-10-20 14:26:33,35143,32042,1,1,49.99,19.49,10.467209185655616
1317,2012-10-20 18:04:55,35180,32076,1,1,49.99,19.49,10.468261443129174
1318,2012-10-21 01:58:17,35228,22110,1,1,49.99,19.49,10.469624886033191
1319,2012-10-21 13:39:59,35285,32174,1,1,49.99,19.49,10.471241563688011
1320,2012-10-21 15:24:39,35295,32182,1,1,49.99,19.49,10.471524922053229
1321,2012-10-21 17:48:34,35308,32192,1,1,49.99,19.49,10.471893167932329
1322,2012-10-21 18:21:40,35311,32195,1,1,49.99,19.49,10.471978128496518
1323,2012-10-21 19:28:12,35317,32201,1,1,49.99,19.49,10.47214802797307
1324,2012-10-21 20:47:45,35327,32211,1,1,49.99,19.49,10.472431129636767
1325,2012-10-21 20:59:22,35329,32212,1,1,49.99,19.49,10.472487740353191
1326,2012-10-21 21:18:09,35332,32215,1,1,49.99,19.49,10.47257265041933
1327,2012-10-22 02:39:51,35381,32257,1,1,49.99,19.49,10.473958495228558
1328,2012-10-22 04:45:29,35396,32272,1,1,49.99,19.49,10.474382349768028
1329,2012-10-22 06:31:49,35407,32283,1,1,49.99,19.49,10.47469306229083
1330,2012-10-22 07:43:56,35411,32286,1,1,49.99,19.49,10.47480602473094
1331,2012-10-22 09:01:22,35428,32301,1,1,49.99,19.49,10.475285972792834
1332,2012-10-22 09:42:47,35442,32313,1,1,49.99,19.49,10.475681051249266
1333,2012-10-22 13:38:16,35523,29902,1,1,49.99,19.49,10.477963803378394
1334,2012-10-22 14:06:48,35533,32392,1,1,49.99,19.49,10.478245263595852
1335,2012-10-22 14:32:41,35541,32399,1,1,49.99,19.49,10.47847037474543
1336,2012-10-22 15:48:12,35565,32419,1,1,49.99,19.49,10.479145404303607
1337,2012-10-22 20:48:56,35644,32493,1,1,49.99,19.49,10.48136416355173
1338,2012-10-22 20:52:16,35645,32494,1,1,49.99,19.49,10.481392217583796
1339,2012-10-23 03:56:17,35706,32549,1,1,49.99,19.49,10.48310202697824
1340,2012-10-23 05:26:59,35717,18179,1,1,49.99,19.49,10.483410042381445
1341,2012-10-23 07:33:56,35733,32572,1,1,49.99,19.49,10.483857895493113
1342,2012-10-23 08:06:39,35735,32573,1,1,49.99,19.49,10.483913863031955
1343,2012-10-23 09:29:26,35753,31475,1,1,49.99,19.49,10.484417429975034
1344,2012-10-23 11:47:57,35793,32626,1,1,49.99,19.49,10.485535560577354
1345,2012-10-23 12:21:32,35799,32631,1,1,49.99,19.49,10.485703172388792
1346,2012-10-23 14:05:56,35847,32670,1,1,49.99,19.49,10.487043056465978
1347,2012-10-23 14:23:27,35856,32677,1,1,49.99,19.49,10.487294084986926
1348,2012-10-23 16:36:52,35894,32714,1,1,49.99,19.49,10.488353289010583
1349,2012-10-23 17:04:47,35915,32733,1,1,49.99,19.49,10.4889381576407
1350,2012-10-23 18:10:24,35938,32755,1,1,49.99,19.49,10.489578335799088
1351,2012-10-23 18:35:20,35945,32761,1,1,49.99,19.49,10.48977309131198
1352,2012-10-23 21:19:39,35986,30130,1,1,49.99,19.49,10.490913041110819
1353,2012-10-23 21:51:33,35995,32804,1,1,49.99,19.49,10.49116310015384
1354,2012-10-23 22:21:02,35998,29566,1,1,49.99,19.49,10.49124643927466
1355,2012-10-23 22:50:41,36007,32814,1,1,49.99,19.49,10.491496414972769
1356,2012-10-24 06:39:19,36065,32870,1,1,49.99,19.49,10.493105872267217
1357,2012-10-24 09:03:25,36088,32892,1,1,49.99,19.49,10.493743388746434
1358,2012-10-24 09:42:42,36098,32902,1,1,49.99,19.49,10.494020443106272
1359,2012-10-24 09:47:46,36101,32904,1,1,49.99,19.49,10.494103544448407
1360,2012-10-24 10:33:45,36125,32927,1,1,49.99,19.49,10.494768106692502
1361,2012-10-24 10:55:39,36137,32937,1,1,49.99,19.49,10.495100222271777
1362,2012-10-24 11:26:53,36150,32949,1,1,49.99,19.49,10.4954598897216
1363,2012-10-24 13:44:54,36217,33012,1,1,49.99,19.49,10.497311511801287
1364,2012-10-24 14:37:21,36239,33031,1,1,49.99,19.49,10.497918760156915
1365,2012-10-24 14:48:38,36252,33043,1,1,49.99,19.49,10.498277415479205
1366,2012-10-24 15:46:29,36273,33064,1,1,49.99,19.49,10.498856510177369
1367,2012-10-24 17:44:27,36318,33104,1,1,49.99,19.49,10.50009629929654
1368,2012-10-24 18:25:56,36333,33117,1,1,49.99,19.49,10.50050922099869
1369,2012-10-24 21:32:25,36379,33160,1,1,49.99,19.49,10.501774452072114
1370,2012-10-24 22:06:39,36389,33170,1,1,49.99,19.49,10.502049290606205
1371,2012-10-24 22:10:52,36388,33169,1,1,49.99,19.49,10.502021810151676
1372,2012-10-24 22:52:19,36396,33175,1,1,49.99,19.49,10.502241632645898
1373,2012-10-25 00:17:54,36415,33192,1,1,49.99,19.49,10.502763517486002
1374,2012-10-25 07:16:22,36456,33226,1,1,49.99,19.49,10.503888762894483
1375,2012-10-25 07:19:32,36453,33224,1,1,49.99,19.49,10.503806470784879
1376,2012-10-25 07:29:37,36460,33230,1,1,49.99,19.49,10.503998475174141
1377,2012-10-25 08:36:41,36481,33250,1,1,49.99,19.49,10.50457426724686
1378,2012-10-25 10:43:04,36524,33286,1,1,49.99,19.49,10.5057522366189
1379,2012-10-25 11:46:07,36546,33307,1,1,49.99,19.49,10.506354382465865
1380,2012-10-25 13:11:57,36580,33335,1,1,49.99,19.49,10.507284258914009
1381,2012-10-25 14:04:52,36605,33359,1,1,49.99,19.49,10.507967440379907
1382,2012-10-25 14:19:21,36609,33363,1,1,49.99,19.49,10.508076706114283
1383,2012-10-25 16:56:38,36676,33425,1,1,49.99,19.49,10.509905134584978
1384,2012-10-25 18:39:33,36714,33458,1,1,49.99,19.49,10.510940669885711
1385,2012-10-25 19:01:11,36724,33466,1,1,49.99,19.49,10.511213001042078
1386,2012-10-25 19:51:08,36735,33476,1,1,49.99,19.49,10.511512479679238
1387,2012-10-25 20:58:12,36755,30305,1,1,49.99,19.49,10.512056756620776
1388,2012-10-26 07:31:23,36823,33551,1,1,49.99,19.49,10.513905085497077
1389,2012-10-26 09:22:59,36843,33569,1,1,49.99,19.49,10.514448062108126
1390,2012-10-26 11:39:55,36887,33611,1,1,49.99,19.49,10.515641573886542
1391,2012-10-26 12:14:33,36899,33623,1,1,49.99,19.49,10.515966830028619
1392,2012-10-26 12:26:34,36908,33631,1,1,49.99,19.49,10.516210702728278
1393,2012-10-26 12:41:25,36917,25334,1,1,49.99,19.49,10.516454515968546
1394,2012-10-26 12:53:06,36921,33642,1,1,49.99,19.49,10.516562858330515
1395,2012-10-26 13:10:26,36925,33645,1,1,49.99,19.49,10.516671188955689
1396,2012-10-26 13:25:38,36934,30115,1,1,49.99,19.49,10.516914889962838
1397,2012-10-26 13:25:58,36940,33657,1,1,49.99,19.49,10.517077324312647
1398,2012-10-26 14:56:00,36973,33686,1,1,49.99,19.49,10.51797024191239
1399,2012-10-26 15:34:18,36984,33696,1,1,49.99,19.49,10.518267704021968
1400,2012-10-26 17:05:27,37017,33727,1,1,49.99,19.49,10.519159559816663
1401,2012-10-26 17:14:30,37019,33729,1,1,49.99,19.49,10.519213586127488
1402,2012-10-26 19:03:52,37042,33749,1,1,49.99,19.49,10.519834679000835
1403,2012-10-26 19:48:43,37049,33755,1,1,49.99,19.49,10.520023630724232
1404,2012-10-26 22:11:25,37076,33780,1,1,49.99,19.49,10.520752110257845
1405,2012-10-26 23:44:03,37090,33791,1,1,49.99,19.49,10.521129631565318
1406,2012-10-27 02:44:43,37111,33810,1,1,49.99,19.49,10.52169564643158
1407,2012-10-27 04:23:06,37117,33815,1,1,49.99,19.49,10.52185730613825
1408,2012-10-27 05:39:40,37124,33822,1,1,49.99,19.49,10.522045876105
1409,2012-10-27 11:09:08,37165,33857,1,1,49.99,19.49,10.523149643833596
1410,2012-10-27 11:21:06,37170,33862,1,1,49.99,19.49,10.52328416634614
1411,2012-10-27 12:16:55,37178,28209,1,1,49.99,19.49,10.523499364732984
1412,2012-10-27 13:52:04,37189,33879,1,1,49.99,19.49,10.523795186919116
1413,2012-10-28 01:21:46,37266,33948,1,1,49.99,19.49,10.525863495538852
1414,2012-10-28 06:58:53,37280,33960,1,1,49.99,19.49,10.526239092474103
1415,2012-10-28 10:22:13,37299,33976,1,1,49.99,19.49,10.526748605631907
