order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
5726,2013-07-09 21:09:22,109596,96401,1,1,49.99,19.49
5727,2013-07-09 23:22:58,109620,96422,1,1,49.99,19.49
5728,2013-07-10 04:42:56,109653,96450,1,1,49.99,19.49
5729,2013-07-10 07:55:24,109680,96472,1,1,49.99,19.49
5730,2013-07-10 09:13:58,109694,96482,1,1,49.99,19.49
5731,2013-07-10 10:25:24,109725,96509,1,1,49.99,19.49
5732,2013-07-10 12:12:42,109763,96543,1,1,49.99,19.49
5733,2013-07-10 12:18:48,109768,94972,1,1,49.99,19.49
5734,2013-07-10 12:19:55,109766,96546,1,1,49.99,19.49
5735,2013-07-10 12:34:28,109781,96557,1,1,49.99,19.49
5737,2013-07-10 13:01:58,109790,96565,1,1,49.99,19.49
5738,2013-07-10 13:57:01,109815,96588,1,1,49.99,19.49
5739,2013-07-10 14:23:00,109830,96601,1,1,49.99,19.49
5740,2013-07-10 15:16:11,109847,96614,1,1,49.99,19.49
5741,2013-07-10 15:37:57,109857,96624,1,1,49.99,19.49
5742,2013-07-10 18:07:01,109922,96679,1,1,49.99,19.49
5743,2013-07-10 18:24:52,109925,96681,1,1,49.99,19.49
5744,2013-07-10 18:31:44,109929,96683,1,1,49.99,19.49
5745,2013-07-11 01:20:05,110014,96757,1,1,49.99,19.49
5746,2013-07-11 01:22:51,110013,96756,1,1,49.99,19.49
5747,2013-07-11 02:31:22,110023,96764,1,1,49.99,19.49
5749,2013-07-11 04:36:48,110037,96775,1,1,49.99,19.49
5751,2013-07-11 07:19:01,110055,84423,1,1,49.99,19.49
5752,2013-07-11 09:23:39,110072,92625,1,1,49.99,19.49
5753,2013-07-11 10:07:28,110085,96817,1,1,49.99,19.49
5754,2013-07-11 10:10:58,110086,96818,1,1,49.99,19.49
5755,2013-07-11 10:21:36,110093,96823,1,1,49.99,19.49
5756,2013-07-11 10:36:35,110101,96831,1,1,49.99,19.49
5759,2013-07-11 11:15:43,110117,94512,1,1,49.99,19.49
5760,2013-07-11 11:27:54,110122,96848,1,1,49.99,19.49
5762,2013-07-11 12:59:25,110156,96877,1,1,49.99,19.49
5764,2013-07-11 14:06:28,110188,87599,1,1,49.99,19.49
5765,2013-07-11 14:22:28,110197,96914,1,1,49.99,19.49
5766,2013-07-11 14:29:58,110198,96915,1,1,49.99,19.49
5768,2013-07-11 16:03:32,110224,96937,1,1,49.99,19.49
5769,2013-07-11 17:30:12,110247,85434,1,1,49.99,19.49
5770,2013-07-11 18:06:51,110259,79807,1,1,49.99,19.49
5771,2013-07-11 18:45:29,110272,96979,1,1,49.99,19.49
5772,2013-07-11 18:59:00,110275,96982,1,1,49.99,19.49
5773,2013-07-11 21:09:49,110313,97011,1,1,49.99,19.49
5774,2013-07-11 21:52:39,110318,97016,1,1,49.99,19.49
5775,2013-07-11 23:43:44,110333,97027,1,1,49.99,19.49
5776,2013-07-12 01:06:52,110346,97039,1,1,49.99,19.49
5777,2013-07-12 02:47:54,110360,97051,1,1,49.99,19.49
5778,2013-07-12 06:29:18,110379,97064,1,1,49.99,19.49
5779,2013-07-12 09:15:37,110395,97079,1,1,49.99,19.49
5780,2013-07-12 09:29:51,110401,97085,1,1,49.99,19.49
5783,2013-07-12 16:37:45,110548,97213,1,1,49.99,19.49
5784,2013-07-12 16:51:36,110552,97216,1,1,49.99,19.49
5785,2013-07-12 17:35:11,110562,97226,1,1,49.99,19.49
5786,2013-07-12 17:52:54,110566,97229,1,1,49.99,19.49
5787,2013-07-12 20:18:24,110593,91485,1,1,49.99,19.49
5788,2013-07-12 21:02:44,110600,97260,1,1,49.99,19.49
5789,2013-07-12 21:41:53,110606,81242,1,1,49.99,19.49
5790,2013-07-12 22:44:25,110612,97270,1,1,49.99,19.49
5791,2013-07-13 00:48:22,110622,97280,1,1,49.99,19.49
5792,2013-07-13 08:50:19,110652,97308,1,1,49.99,19.49
5793,2013-07-13 09:24:29,110657,97312,1,1,49.99,19.49
5794,2013-07-13 10:49:50,110665,97319,1,1,49.99,19.49
5795,2013-07-13 10:54:05,110666,97320,1,1,49.99,19.49
5796,2013-07-13 22:21:47,110738,97387,1,1,49.99,19.49
5797,2013-07-13 23:38:49,110747,97394,1,1,49.99,19.49
5798,2013-07-14 00:44:05,110755,97401,1,1,49.99,19.49
5799,2013-07-14 03:06:30,110764,97409,1,1,49.99,19.49
5800,2013-07-14 03:39:32,110768,97412,1,1,49.99,19.49
5801,2013-07-14 10:27:27,110796,86654,1,1,49.99,19.49
5802,2013-07-14 11:16:05,110801,97437,1,1,49.99,19.49
5803,2013-07-14 11:26:35,110802,97438,1,1,49.99,19.49
5804,2013-07-14 12:53:02,110819,83077,1,1,49.99,19.49
5805,2013-07-14 12:53:42,110820,97454,1,1,49.99,19.49
5809,2013-07-14 18:20:21,110867,97496,1,1,49.99,19.49
5810,2013-07-14 21:45:05,110893,97517,1,1,49.99,19.49
5811,2013-07-14 22:02:44,110897,97521,1,1,49.99,19.49
5812,2013-07-14 22:29:09,110904,89673,1,1,49.99,19.49
5813,2013-07-15 00:45:37,110927,84232,1,1,49.99,19.49
5814,2013-07-15 00:52:19,110928,97546,1,1,49.99,19.49
5815,2013-07-15 02:57:56,110943,97561,1,1,49.99,19.49
5817,2013-07-15 04:33:13,110952,97569,1,1,49.99,19.49
5819,2013-07-15 08:41:25,110978,85621,1,1,49.99,19.49
5822,2013-07-15 09:35:10,110991,72911,1,1,49.99,19.49
5823,2013-07-15 10:18:05,111005,97617,1,1,49.99,19.49
5824,2013-07-15 10:56:13,111015,97627,1,1,49.99,19.49
5826,2013-07-15 13:05:59,111052,97660,1,1,49.99,19.49
5827,2013-07-15 13:16:59,111058,94552,1,1,49.99,19.49
5828,2013-07-15 14:22:36,111084,97685,1,1,49.99,19.49
5829,2013-07-15 14:30:12,111087,97688,1,1,49.99,19.49
5830,2013-07-15 14:40:54,111095,97696,1,1,49.99,19.49
5832,2013-07-15 15:53:21,111118,97717,1,1,49.99,19.49
5833,2013-07-15 16:47:55,111141,97740,1,1,49.99,19.49
5834,2013-07-15 17:59:03,111171,97765,1,1,49.99,19.49
5835,2013-07-15 18:10:31,111180,97773,1,1,49.99,19.49
5837,2013-07-15 18:57:36,111198,97788,1,1,49.99,19.49
5838,2013-07-15 19:03:36,111199,97789,1,1,49.99,19.49
5839,2013-07-15 20:09:00,111219,97805,1,1,49.99,19.49
5840,2013-07-15 21:31:14,111238,97821,1,1,49.99,19.49
5841,2013-07-16 02:09:07,111275,93079,1,1,49.99,19.49
5842,2013-07-16 03:01:16,111280,97857,1,1,49.99,19.49
5843,2013-07-16 04:37:28,111290,97867,1,1,49.99,19.49
5844,2013-07-16 08:10:47,111310,97885,1,1,49.99,19.49
5845,2013-07-16 08:23:15,111312,97886,1,1,49.99,19.49
5848,2013-07-16 11:20:43,111367,97934,1,1,49.99,19.49
5849,2013-07-16 11:46:15,111376,97942,1,1,49.99,19.49
5851,2013-07-16 12:12:35,111391,91418,1,1,49.99,19.49
5852,2013-07-16 12:30:59,111399,97960,1,1,49.99,19.49
5854,2013-07-16 17:35:31,111513,98061,1,1,49.99,19.49
5855,2013-07-16 18:44:57,111539,98084,1,1,49.99,19.49
5856,2013-07-16 21:32:07,111577,98115,1,1,49.99,19.49
5858,2013-07-17 01:12:43,111612,98145,1,1,49.99,19.49
5860,2013-07-17 06:05:42,111638,98168,1,1,49.99,19.49
5861,2013-07-17 09:44:17,111673,98198,1,1,49.99,19.49
5862,2013-07-17 11:08:32,111713,98229,1,1,49.99,19.49
5863,2013-07-17 11:25:06,111727,98242,1,1,49.99,19.49
5864,2013-07-17 11:53:27,111736,98250,1,1,49.99,19.49
5865,2013-07-17 12:35:52,111759,98270,1,1,49.99,19.49
5866,2013-07-17 13:11:45,111771,98281,1,1,49.99,19.49
5867,2013-07-17 13:40:47,111786,98293,1,1,49.99,19.49
5868,2013-07-17 14:01:39,111796,98301,1,1,49.99,19.49
5869,2013-07-17 15:03:53,111813,90133,1,1,49.99,19.49
5870,2013-07-17 15:05:28,111819,98315,1,1,49.99,19.49
5871,2013-07-17 15:11:39,111822,98318,1,1,49.99,19.49
5872,2013-07-17 16:05:52,111849,98344,1,1,49.99,19.49
5873,2013-07-17 17:04:32,111876,86414,1,1,49.99,19.49
5874,2013-07-17 18:57:55,111922,98402,1,1,49.99,19.49
5875,2013-07-17 20:06:49,111942,94322,1,1,49.99,19.49
5876,2013-07-17 20:08:30,111944,98421,1,1,49.99,19.49
5877,2013-07-17 22:55:29,111970,83076,1,1,49.99,19.49
5878,2013-07-18 02:20:37,111997,81890,1,1,49.99,19.49
5879,2013-07-18 03:05:12,112000,98468,1,1,49.99,19.49
5880,2013-07-18 03:28:02,112004,98472,1,1,49.99,19.49
5881,2013-07-18 04:36:56,112009,98477,1,1,49.99,19.49
5882,2013-07-18 06:15:17,112017,98484,1,1,49.99,19.49
5883,2013-07-18 08:40:55,112042,98502,1,1,49.99,19.49
5884,2013-07-18 09:17:24,112046,98506,1,1,49.99,19.49
5885,2013-07-18 09:44:22,112050,90361,1,1,49.99,19.49
5886,2013-07-18 10:11:38,112061,98518,1,1,49.99,19.49
5887,2013-07-18 11:15:50,112085,98535,1,1,49.99,19.49
5889,2013-07-18 13:24:34,112132,98570,1,1,49.99,19.49
5890,2013-07-18 15:01:59,112160,98593,1,1,49.99,19.49
5891,2013-07-18 15:50:54,112175,98605,1,1,49.99,19.49
5892,2013-07-18 16:30:04,112186,98614,1,1,49.99,19.49
5893,2013-07-18 17:04:33,112198,98625,1,1,49.99,19.49
5894,2013-07-18 20:50:53,112258,98673,1,1,49.99,19.49
5895,2013-07-18 21:11:03,112263,98677,1,1,49.99,19.49
5896,2013-07-18 21:46:32,112269,98682,1,1,49.99,19.49
5897,2013-07-18 21:47:20,112273,98686,1,1,49.99,19.49
5901,2013-07-19 04:59:20,112314,98721,1,1,49.99,19.49
5902,2013-07-19 06:32:15,112323,85972,1,1,49.99,19.49
5903,2013-07-19 09:05:41,112347,93550,1,1,49.99,19.49
5904,2013-07-19 09:27:28,112357,98757,1,1,49.99,19.49
5906,2013-07-19 09:36:14,112359,76426,1,1,49.99,19.49
5907,2013-07-19 10:49:35,112378,98774,1,1,49.99,19.49
5908,2013-07-19 12:15:10,112410,98801,1,1,49.99,19.49
5910,2013-07-19 15:39:50,112482,91401,1,1,49.99,19.49
5911,2013-07-19 15:53:50,112490,98868,1,1,49.99,19.49
5912,2013-07-19 15:58:52,112494,98872,1,1,49.99,19.49
5913,2013-07-19 16:05:15,112495,98873,1,1,49.99,19.49
5914,2013-07-19 16:29:03,112501,98879,1,1,49.99,19.49
5915,2013-07-19 17:43:19,112523,98895,1,1,49.99,19.49
5916,2013-07-19 18:14:33,112534,98904,1,1,49.99,19.49
5917,2013-07-19 20:23:27,112568,98932,1,1,49.99,19.49
5918,2013-07-19 21:13:39,112576,98939,1,1,49.99,19.49
5919,2013-07-19 22:01:11,112581,98943,1,1,49.99,19.49
5921,2013-07-20 00:29:28,112602,82646,1,1,49.99,19.49
5922,2013-07-20 00:36:52,112604,93867,1,1,49.99,19.49
5923,2013-07-20 02:44:06,112613,85362,1,1,49.99,19.49
5924,2013-07-20 07:01:08,112622,87491,1,1,49.99,19.49
5925,2013-07-20 07:37:02,112626,98979,1,1,49.99,19.49
5926,2013-07-20 09:37:43,112641,98991,1,1,49.99,19.49
5927,2013-07-20 11:12:56,112654,99001,1,1,49.99,19.49
5928,2013-07-20 12:06:39,112663,99009,1,1,49.99,19.49
5929,2013-07-20 12:56:49,112671,99016,1,1,49.99,19.49
5930,2013-07-20 14:16:46,112686,99029,1,1,49.99,19.49
5931,2013-07-20 14:50:27,112693,89439,1,1,49.99,19.49
5932,2013-07-20 15:10:04,112698,99038,1,1,49.99,19.49
5933,2013-07-20 18:30:01,112724,99062,1,1,49.99,19.49
5934,2013-07-20 18:52:42,112731,99067,1,1,49.99,19.49
5937,2013-07-20 19:32:09,112737,99072,1,1,49.99,19.49
5938,2013-07-21 01:16:47,112761,84322,1,1,49.99,19.49
5939,2013-07-21 01:19:00,112762,91821,1,1,49.99,19.49
5941,2013-07-21 06:11:38,112783,99109,1,1,49.99,19.49
5943,2013-07-21 09:42:27,112803,99126,1,1,49.99,19.49
5944,2013-07-21 10:53:38,112810,99132,1,1,49.99,19.49
5945,2013-07-21 13:49:09,112834,99153,1,1,49.99,19.49
5946,2013-07-21 14:14:12,112835,99154,1,1,49.99,19.49
5948,2013-07-21 16:48:49,112851,99168,1,1,49.99,19.49
5949,2013-07-21 17:54:42,112862,99178,1,1,49.99,19.49
5950,2013-07-21 18:04:06,112868,99182,1,1,49.99,19.49
5951,2013-07-21 22:01:41,112901,99209,1,1,49.99,19.49
5952,2013-07-21 22:50:42,112909,99217,1,1,49.99,19.49
5953,2013-07-22 01:41:01,112935,99240,1,1,49.99,19.49
5954,2013-07-22 01:44:21,112937,99242,1,1,49.99,19.49
5956,2013-07-22 07:37:27,112978,99278,1,1,49.99,19.49
5957,2013-07-22 07:37:54,112980,96338,1,1,49.99,19.49
5958,2013-07-22 07:43:14,112979,99279,1,1,49.99,19.49
5959,2013-07-22 07:55:33,112985,99284,1,1,49.99,19.49
5960,2013-07-22 11:34:29,113050,99334,1,1,49.99,19.49
5961,2013-07-22 11:49:56,113052,84198,1,1,49.99,19.49
5962,2013-07-22 12:19:31,113067,99347,1,1,49.99,19.49
5963,2013-07-22 12:27:24,113071,99351,1,1,49.99,19.49
5964,2013-07-22 13:19:01,113096,99366,1,1,49.99,19.49
5965,2013-07-22 13:34:09,113104,99373,1,1,49.99,19.49
5966,2013-07-22 14:07:03,113117,99386,1,1,49.99,19.49
5967,2013-07-22 14:11:22,113118,99387,1,1,49.99,19.49
5968,2013-07-22 14:29:58,113124,99392,1,1,49.99,19.49
5969,2013-07-22 14:45:56,113135,99402,1,1,49.99,19.49
5970,2013-07-22 14:52:05,113134,99401,1,1,49.99,19.49
5971,2013-07-22 15:28:34,113146,99413,1,1,49.99,19.49
5972,2013-07-22 15:58:26,113154,99419,1,1,49.99,19.49
5973,2013-07-22 16:19:43,113165,99427,1,1,49.99,19.49
5974,2013-07-22 17:27:18,113193,99451,1,1,49.99,19.49
5975,2013-07-22 17:41:34,113202,97535,1,1,49.99,19.49
5976,2013-07-22 17:41:40,113198,99456,1,1,49.99,19.49
5978,2013-07-22 18:47:32,113226,99478,1,1,49.99,19.49
5979,2013-07-22 18:55:56,113228,99480,1,1,49.99,19.49
5980,2013-07-22 20:19:30,113252,84531,1,1,49.99,19.49
5982,2013-07-22 20:54:44,113260,99509,1,1,49.99,19.49
5983,2013-07-23 07:15:24,113339,84706,1,1,49.99,19.49
5984,2013-07-23 08:39:41,113351,99585,1,1,49.99,19.49
5985,2013-07-23 13:17:30,113437,99659,1,1,49.99,19.49
5986,2013-07-23 13:40:14,113444,99663,1,1,49.99,19.49
5988,2013-07-23 14:21:02,113462,99678,1,1,49.99,19.49
5989,2013-07-23 14:25:34,113463,99679,1,1,49.99,19.49
5991,2013-07-23 14:36:25,113465,99681,1,1,49.99,19.49
5995,2013-07-23 17:37:32,113532,99735,1,1,49.99,19.49
5997,2013-07-23 18:08:06,113545,99746,1,1,49.99,19.49
5999,2013-07-23 20:52:40,113595,99787,1,1,49.99,19.49
6000,2013-07-23 21:12:04,113601,99793,1,1,49.99,19.49
6001,2013-07-23 21:27:42,113603,99794,1,1,49.99,19.49
6002,2013-07-23 21:53:37,113608,99799,1,1,49.99,19.49
6003,2013-07-24 00:50:47,113640,99831,1,1,49.99,19.49
6005,2013-07-24 08:13:18,113698,99883,1,1,49.99,19.49
6006,2013-07-24 09:08:01,113709,99893,1,1,49.99,19.49
6007,2013-07-24 09:40:45,113717,84455,1,1,49.99,19.49
6008,2013-07-24 09:48:27,113715,99899,1,1,49.99,19.49
6009,2013-07-24 10:59:32,113737,99916,1,1,49.99,19.49
6010,2013-07-24 11:49:07,113752,99928,1,1,49.99,19.49
6011,2013-07-24 12:15:11,113763,99938,1,1,49.99,19.49
6012,2013-07-24 12:24:30,113764,98375,1,1,49.99,19.49
6014,2013-07-24 14:08:25,113818,89260,1,1,49.99,19.49
6015,2013-07-24 14:10:43,113816,99982,1,1,49.99,19.49
6016,2013-07-24 14:26:02,113828,99992,1,1,49.99,19.49
6017,2013-07-24 14:30:30,113830,99993,1,1,49.99,19.49
6018,2013-07-24 14:30:37,113831,99994,1,1,49.99,19.49
6019,2013-07-24 15:36:35,113853,100010,1,1,49.99,19.49
6020,2013-07-24 16:04:18,113860,100016,1,1,49.99,19.49
6021,2013-07-24 16:22:09,113869,100025,1,1,49.99,19.49
6023,2013-07-24 16:30:27,113877,100030,1,1,49.99,19.49
6024,2013-07-24 16:38:39,113879,100032,1,1,49.99,19.49
6025,2013-07-24 16:52:16,113883,89177,1,1,49.99,19.49
6027,2013-07-24 18:26:00,113918,100062,1,1,49.99,19.49
6028,2013-07-24 18:50:00,113924,100068,1,1,49.99,19.49
6029,2013-07-24 19:43:47,113932,100076,1,1,49.99,19.49
6030,2013-07-24 20:48:57,113949,100090,1,1,49.99,19.49
6031,2013-07-24 22:08:09,113960,93734,1,1,49.99,19.49
6033,2013-07-25 02:19:42,113997,90368,1,1,49.99,19.49
6035,2013-07-25 02:29:19,114000,100129,1,1,49.99,19.49
6036,2013-07-25 04:13:41,114010,100137,1,1,49.99,19.49
6037,2013-07-25 05:47:24,114022,100148,1,1,49.99,19.49
6038,2013-07-25 05:55:16,114025,100151,1,1,49.99,19.49
6039,2013-07-25 09:20:34,114054,100179,1,1,49.99,19.49
6041,2013-07-25 10:55:32,114079,100200,1,1,49.99,19.49
6042,2013-07-25 11:41:30,114100,100219,1,1,49.99,19.49
6043,2013-07-25 11:54:46,114105,89779,1,1,49.99,19.49
6044,2013-07-25 12:21:05,114120,86654,1,1,49.99,19.49
6045,2013-07-25 12:25:24,114124,100240,1,1,49.99,19.49
6046,2013-07-25 12:37:24,114132,97694,1,1,49.99,19.49
6047,2013-07-25 12:54:53,114136,100249,1,1,49.99,19.49
6048,2013-07-25 13:00:51,114139,100252,1,1,49.99,19.49
6049,2013-07-25 14:37:50,114174,100283,1,1,49.99,19.49
6050,2013-07-25 14:49:45,114176,100285,1,1,49.99,19.49
6051,2013-07-25 15:01:43,114182,100290,1,1,49.99,19.49
6052,2013-07-25 15:05:29,114186,100294,1,1,49.99,19.49
6054,2013-07-25 16:29:38,114217,100321,1,1,49.99,19.49
6056,2013-07-25 17:19:32,114240,100341,1,1,49.99,19.49
6057,2013-07-25 17:28:57,114243,100344,1,1,49.99,19.49
6058,2013-07-25 17:35:21,114242,100343,1,1,49.99,19.49
6059,2013-07-25 17:45:45,114245,100346,1,1,49.99,19.49
6060,2013-07-25 17:58:53,114254,77721,1,1,49.99,19.49
6061,2013-07-25 18:20:24,114260,100355,1,1,49.99,19.49
6062,2013-07-25 18:27:35,114268,100363,1,1,49.99,19.49
6063,2013-07-25 21:42:15,114311,84406,1,1,49.99,19.49
6064,2013-07-25 21:54:34,114316,100406,1,1,49.99,19.49
6065,2013-07-25 23:50:56,114335,100424,1,1,49.99,19.49
6066,2013-07-26 00:10:09,114338,100427,1,1,49.99,19.49
6069,2013-07-26 07:30:05,114389,100474,1,1,49.99,19.49
6070,2013-07-26 08:40:18,114398,100482,1,1,49.99,19.49
6072,2013-07-26 10:58:00,114440,85242,1,1,49.99,19.49
6073,2013-07-26 11:05:29,114442,100515,1,1,49.99,19.49
6074,2013-07-26 11:11:21,114451,100524,1,1,49.99,19.49
6075,2013-07-26 11:48:18,114467,100537,1,1,49.99,19.49
6076,2013-07-26 12:09:59,114478,100545,1,1,49.99,19.49
6077,2013-07-26 13:06:39,114502,93166,1,1,49.99,19.49
6078,2013-07-26 13:32:37,114513,100578,1,1,49.99,19.49
6079,2013-07-26 13:58:56,114522,100587,1,1,49.99,19.49
6080,2013-07-26 14:27:03,114534,100596,1,1,49.99,19.49
6082,2013-07-26 16:11:55,114568,100626,1,1,49.99,19.49
6083,2013-07-26 16:44:26,114576,100632,1,1,49.99,19.49
6084,2013-07-26 17:08:21,114586,96098,1,1,49.99,19.49
6085,2013-07-26 18:05:44,114600,100650,1,1,49.99,19.49
6086,2013-07-26 19:09:25,114616,100665,1,1,49.99,19.49
6087,2013-07-26 19:49:16,114627,100672,1,1,49.99,19.49
6088,2013-07-26 23:39:10,114652,85414,1,1,49.99,19.49
6089,2013-07-27 03:01:23,114675,100713,1,1,49.99,19.49
6090,2013-07-27 13:54:26,114743,100772,1,1,49.99,19.49
6091,2013-07-27 14:21:50,114746,100774,1,1,49.99,19.49
6092,2013-07-27 15:45:41,114754,100782,1,1,49.99,19.49
6093,2013-07-27 17:20:22,114766,84627,1,1,49.99,19.49
6096,2013-07-28 15:27:16,114887,100894,1,1,49.99,19.49
6098,2013-07-28 21:46:02,114938,100938,1,1,49.99,19.49
6099,2013-07-28 21:58:54,114942,100940,1,1,49.99,19.49
6100,2013-07-28 23:06:44,114952,97446,1,1,49.99,19.49
6102,2013-07-29 03:47:33,114989,100979,1,1,49.99,19.49
6103,2013-07-29 04:29:10,114993,100983,1,1,49.99,19.49
6105,2013-07-29 08:08:27,115014,96872,1,1,49.99,19.49
6106,2013-07-29 08:12:56,115015,101000,1,1,49.99,19.49
6107,2013-07-29 08:30:30,115017,101002,1,1,49.99,19.49
6108,2013-07-29 08:45:58,115022,101007,1,1,49.99,19.49
6109,2013-07-29 09:37:06,115031,101016,1,1,49.99,19.49
6110,2013-07-29 11:01:49,115051,101033,1,1,49.99,19.49
6111,2013-07-29 11:33:23,115068,101048,1,1,49.99,19.49
6112,2013-07-29 12:13:27,115086,101063,1,1,49.99,19.49
6113,2013-07-29 12:21:17,115090,101067,1,1,49.99,19.49
6114,2013-07-29 12:51:01,115101,101077,1,1,49.99,19.49
6115,2013-07-29 12:59:42,115112,101085,1,1,49.99,19.49
6116,2013-07-29 13:53:44,115124,101095,1,1,49.99,19.49
6117,2013-07-29 14:30:04,115141,101110,1,1,49.99,19.49
6118,2013-07-29 15:21:06,115161,101130,1,1,49.99,19.49
6119,2013-07-29 15:24:25,115164,101132,1,1,49.99,19.49
6120,2013-07-29 15:59:09,115174,94792,1,1,49.99,19.49
6121,2013-07-29 16:11:56,115177,101144,1,1,49.99,19.49
6122,2013-07-29 16:36:38,115190,101153,1,1,49.99,19.49
6123,2013-07-29 17:29:13,115204,101167,1,1,49.99,19.49
6125,2013-07-29 21:25:20,115256,101208,1,1,49.99,19.49
6126,2013-07-29 21:56:05,115259,101209,1,1,49.99,19.49
6127,2013-07-29 22:11:53,115262,80054,1,1,49.99,19.49
6128,2013-07-29 22:45:34,115270,88794,1,1,49.99,19.49
6129,2013-07-30 08:24:34,115327,101262,1,1,49.99,19.49
6130,2013-07-30 09:23:22,115337,101271,1,1,49.99,19.49
6131,2013-07-30 09:59:57,115342,101275,1,1,49.99,19.49
6132,2013-07-30 10:11:37,115345,101278,1,1,49.99,19.49
6133,2013-07-30 10:14:52,115346,101279,1,1,49.99,19.49
6134,2013-07-30 10:25:28,115351,82746,1,1,49.99,19.49
6136,2013-07-30 11:18:09,115365,101295,1,1,49.99,19.49
6137,2013-07-30 11:48:28,115373,86212,1,1,49.99,19.49
6138,2013-07-30 11:59:34,115380,101308,1,1,49.99,19.49
6139,2013-07-30 12:10:48,115382,101310,1,1,49.99,19.49
6140,2013-07-30 12:24:08,115392,101319,1,1,49.99,19.49
6141,2013-07-30 12:24:12,115395,101321,1,1,49.99,19.49
6142,2013-07-30 12:53:25,115405,92430,1,1,49.99,19.49
6143,2013-07-30 13:27:08,115421,101340,1,1,49.99,19.49
6144,2013-07-30 14:02:51,115430,101349,1,1,49.99,19.49
6145,2013-07-30 15:06:22,115449,101364,1,1,49.99,19.49
6146,2013-07-30 16:01:36,115472,101385,1,1,49.99,19.49
6147,2013-07-30 16:23:57,115478,101390,1,1,49.99,19.49
6148,2013-07-30 16:37:10,115481,101392,1,1,49.99,19.49
6149,2013-07-30 17:08:19,115491,95450,1,1,49.99,19.49
6150,2013-07-30 18:38:10,115528,92798,1,1,49.99,19.49
6151,2013-07-30 21:05:34,115562,101459,1,1,49.99,19.49
6152,2013-07-30 21:22:05,115565,101462,1,1,49.99,19.49
6154,2013-07-30 23:38:44,115587,91326,1,1,49.99,19.49
6155,2013-07-31 00:51:25,115595,101488,1,1,49.99,19.49
6156,2013-07-31 00:51:27,115597,101490,1,1,49.99,19.49
6157,2013-07-31 09:19:08,115641,101526,1,1,49.99,19.49
6158,2013-07-31 09:28:00,115643,86116,1,1,49.99,19.49
6159,2013-07-31 09:41:01,115648,101531,1,1,49.99,19.49
6160,2013-07-31 11:10:18,115688,101563,1,1,49.99,19.49
6161,2013-07-31 11:23:30,115695,101567,1,1,49.99,19.49
6162,2013-07-31 11:43:53,115703,101575,1,1,49.99,19.49
6163,2013-07-31 11:47:01,115701,101573,1,1,49.99,19.49
6164,2013-07-31 12:30:41,115730,101599,1,1,49.99,19.49
6165,2013-07-31 13:11:11,115746,101612,1,1,49.99,19.49
6167,2013-07-31 13:39:47,115759,101624,1,1,49.99,19.49
6168,2013-07-31 13:43:43,115761,101626,1,1,49.99,19.49
6169,2013-07-31 14:01:30,115776,101640,1,1,49.99,19.49
6170,2013-07-31 14:36:42,115790,101653,1,1,49.99,19.49
6171,2013-07-31 14:52:20,115792,88180,1,1,49.99,19.49
6172,2013-07-31 14:56:46,115801,101663,1,1,49.99,19.49
6173,2013-07-31 16:55:50,115839,95626,1,1,49.99,19.49
6174,2013-07-31 17:10:04,115848,101702,1,1,49.99,19.49
6175,2013-07-31 17:54:38,115864,97573,1,1,49.99,19.49
6176,2013-07-31 18:20:01,115873,101721,1,1,49.99,19.49
6177,2013-07-31 18:51:06,115881,101728,1,1,49.99,19.49
6178,2013-07-31 21:14:43,115919,101761,1,1,49.99,19.49
6179,2013-07-31 21:17:05,115920,101762,1,1,49.99,19.49
6180,2013-07-31 23:23:39,115944,101783,1,1,49.99,19.49
6182,2013-08-01 01:36:34,115962,101798,1,1,49.99,19.49
6183,2013-08-01 01:53:13,115963,101799,1,1,49.99,19.49
6184,2013-08-01 02:53:40,115970,101804,1,1,49.99,19.49
6185,2013-08-01 03:06:47,115973,94257,1,1,49.99,19.49
6186,2013-08-01 04:51:20,115984,101816,1,1,49.99,19.49
6187,2013-08-01 05:35:57,115987,101819,1,1,49.99,19.49
6188,2013-08-01 08:40:35,116016,91396,1,1,49.99,19.49
6190,2013-08-01 11:44:23,116091,101903,1,1,49.99,19.49
6191,2013-08-01 11:51:31,116094,101906,1,1,49.99,19.49
6192,2013-08-01 12:17:32,116106,101916,1,1,49.99,19.49
6193,2013-08-01 12:21:27,116105,101915,1,1,49.99,19.49
6194,2013-08-01 14:36:00,116154,101958,1,1,49.99,19.49
6195,2013-08-01 14:43:55,116156,101960,1,1,49.99,19.49
6196,2013-08-01 15:32:07,116179,101981,1,1,49.99,19.49
6197,2013-08-01 16:25:20,116199,86087,1,1,49.99,19.49
6198,2013-08-01 16:51:23,116220,102014,1,1,49.99,19.49
6199,2013-08-01 18:22:57,116245,102037,1,1,49.99,19.49
6200,2013-08-01 21:30:09,116287,95883,1,1,49.99,19.49
6201,2013-08-01 21:41:42,116292,102078,1,1,49.99,19.49
6202,2013-08-01 23:34:47,116304,102087,1,1,49.99,19.49
6203,2013-08-01 23:43:19,116305,102088,1,1,49.99,19.49
6205,2013-08-02 06:23:08,116342,102116,1,1,49.99,19.49
6206,2013-08-02 09:50:47,116372,102142,1,1,49.99,19.49
6207,2013-08-02 09:54:18,116375,102143,1,1,49.99,19.49
6208,2013-08-02 10:33:10,116386,102150,1,1,49.99,19.49
